,age,gender,district,Count
5560,13,1,174,1640
5561,13,2,174,1835
5562,14,1,174,1150
5563,14,2,174,1240
5564,15,1,174,725
5565,15,2,174,845
5566,16,1,174,545
5567,16,2,174,1050
5568,1,1,175,11130
5569,1,2,175,10550
5570,2,1,175,4245
5571,2,2,175,4145
5572,3,1,175,4050
5573,3,2,175,3725
5574,4,1,175,3095
5575,4,2,175,2985
5576,5,1,175,3120
5577,5,2,175,3575
5578,6,1,175,3515
5579,6,2,175,4065
5580,7,1,175,4040
5581,7,2,175,4570
5582,8,1,175,4580
5583,8,2,175,5120
5584,9,1,175,5020
5585,9,2,175,5335
5586,10,1,175,4230
5587,10,2,175,4545
5588,11,1,175,3130
5589,11,2,175,3425
5590,12,1,175,2430
5591,12,2,175,2735
5592,13,1,175,1580
5593,13,2,175,1915
5594,14,1,175,1090
5595,14,2,175,1415
5596,15,1,175,785
5597,15,2,175,1140
5598,16,1,175,625
5599,16,2,175,1490
5600,1,1,176,8435
5601,1,2,176,7950
5602,2,1,176,3290
5603,2,2,176,3200
5604,3,1,176,3750
5605,3,2,176,3815
5606,4,1,176,3240
5607,4,2,176,3165
5608,5,1,176,2940
5609,5,2,176,3045
5610,6,1,176,2855
5611,6,2,176,2980
5612,7,1,176,3065
5613,7,2,176,3330
5614,8,1,176,3460
5615,8,2,176,3670
5616,9,1,176,4255
5617,9,2,176,4405
5618,10,1,176,4160
5619,10,2,176,4405
5620,11,1,176,3685
5621,11,2,176,4090
5622,12,1,176,3420
5623,12,2,176,3505
5624,13,1,176,2515
5625,13,2,176,2735
5626,14,1,176,1740
5627,14,2,176,2010
5628,15,1,176,1185
5629,15,2,176,1630
5630,16,1,176,1085
5631,16,2,176,2045
5632,1,1,177,10055
5633,1,2,177,9535
5634,2,1,177,3905
5635,2,2,177,3715
5636,3,1,177,3975
5637,3,2,177,3735
5638,4,1,177,3570
5639,4,2,177,3420
5640,5,1,177,3365
5641,5,2,177,3550
5642,6,1,177,3430
5643,6,2,177,3730
5644,7,1,177,3810
5645,7,2,177,4160
5646,8,1,177,4400
5647,8,2,177,4665
5648,9,1,177,5280
5649,9,2,177,5535
5650,10,1,177,5275
5651,10,2,177,5860
5652,11,1,177,5115
5653,11,2,177,5645
5654,12,1,177,4735
5655,12,2,177,5215
5656,13,1,177,3520
5657,13,2,177,3730
5658,14,1,177,2400
5659,14,2,177,2740
5660,15,1,177,1695
5661,15,2,177,2210
5662,16,1,177,1535
5663,16,2,177,2770
5664,1,1,178,7930
5665,1,2,178,7505
5666,2,1,178,2835
5667,2,2,178,2785
5668,3,1,178,2715
5669,3,2,178,2520
5670,4,1,178,2200
5671,4,2,178,2085
5672,5,1,178,2205
5673,5,2,178,2290
5674,6,1,178,2420
5675,6,2,178,2575
5676,7,1,178,2715
5677,7,2,178,2855
5678,8,1,178,2950
5679,8,2,178,3165
5680,9,1,178,3700
5681,9,2,178,3805
5682,10,1,178,3475
5683,10,2,178,3550
5684,11,1,178,3165
5685,11,2,178,3285
5686,12,1,178,2760
5687,12,2,178,2955
5688,13,1,178,2235
5689,13,2,178,2235
5690,14,1,178,1490
5691,14,2,178,1625
5692,15,1,178,1080
5693,15,2,178,1265
5694,16,1,178,860
5695,16,2,178,1595
5696,1,1,179,8000
5697,1,2,179,7410
5698,2,1,179,2895
5699,2,2,179,2720
5700,3,1,179,2585
5701,3,2,179,2390
5702,4,1,179,2285
5703,4,2,179,2295
5704,5,1,179,2505
5705,5,2,179,2665
5706,6,1,179,2750
5707,6,2,179,2940
5708,7,1,179,3120
5709,7,2,179,3055
5710,8,1,179,3255
5711,8,2,179,3255
5712,9,1,179,4065
5713,9,2,179,4165
5714,10,1,179,4035
5715,10,2,179,4040
5716,11,1,179,3455
5717,11,2,179,3485
5718,12,1,179,3040
5719,12,2,179,2905
5720,13,1,179,2135
5721,13,2,179,2110
5722,14,1,179,1435
5723,14,2,179,1530
5724,15,1,179,875
5725,15,2,179,1035
5726,16,1,179,495
5727,16,2,179,830
5728,1,1,180,6675
5729,1,2,180,6500
5730,2,1,180,2570
5731,2,2,180,2460
5732,3,1,180,2600
5733,3,2,180,2630
5734,4,1,180,2590
5735,4,2,180,2505
5736,5,1,180,2500
5737,5,2,180,2610
5738,6,1,180,2360
5739,6,2,180,2410
5740,7,1,180,2485
5741,7,2,180,2615
5742,8,1,180,2770
5743,8,2,180,2860
5744,9,1,180,3565
5745,9,2,180,3880
5746,10,1,180,3685
5747,10,2,180,3765
5748,11,1,180,3180
5749,11,2,180,3375
5750,12,1,180,2880
5751,12,2,180,3015
5752,13,1,180,1990
5753,13,2,180,2240
5754,14,1,180,1510
5755,14,2,180,1880
5756,15,1,180,1090
5757,15,2,180,1370
5758,16,1,180,745
5759,16,2,180,1500
5760,1,1,181,8010
5761,1,2,181,7725
5762,2,1,181,3120
5763,2,2,181,2895
5764,3,1,181,2970
5765,3,2,181,2710
5766,4,1,181,2605
5767,4,2,181,2455
5768,5,1,181,2635
5769,5,2,181,2645
5770,6,1,181,2775
5771,6,2,181,2785
5772,7,1,181,2945
5773,7,2,181,3010
5774,8,1,181,3350
5775,8,2,181,3465
5776,9,1,181,4535
5777,9,2,181,5005
5778,10,1,181,4875
5779,10,2,181,5130
5780,11,1,181,4710
5781,11,2,181,4880
5782,12,1,181,4410
5783,12,2,181,4870
5784,13,1,181,3380
5785,13,2,181,3305
5786,14,1,181,2270
5787,14,2,181,2455
5788,15,1,181,1615
5789,15,2,181,1715
5790,16,1,181,1150
5791,16,2,181,2010
5792,1,1,182,10255
5793,1,2,182,9810
5794,2,1,182,4500
5795,2,2,182,4385
5796,3,1,182,4270
5797,3,2,182,4040
5798,4,1,182,2770
5799,4,2,182,2575
5800,5,1,182,2115
5801,5,2,182,2435
5802,6,1,182,2775
5803,6,2,182,3415
5804,7,1,182,3870
5805,7,2,182,4605
5806,8,1,182,4825
5807,8,2,182,5350
5808,9,1,182,4905
5809,9,2,182,5265
5810,10,1,182,4730
5811,10,2,182,4870
5812,11,1,182,3560
5813,11,2,182,3900
5814,12,1,182,2975
5815,12,2,182,3490
5816,13,1,182,2400
5817,13,2,182,2745
5818,14,1,182,1850
5819,14,2,182,2170
5820,15,1,182,1325
5821,15,2,182,1745
5822,16,1,182,1125
5823,16,2,182,1865
5824,1,1,183,14640
5825,1,2,183,14145
5826,2,1,183,4940
5827,2,2,183,4730
5828,3,1,183,3800
5829,3,2,183,3585
5830,4,1,183,2735
5831,4,2,183,2910
5832,5,1,183,3150
5833,5,2,183,3860
5834,6,1,183,4265
5835,6,2,183,5315
5836,7,1,183,5685
5837,7,2,183,6450
5838,8,1,183,5855
5839,8,2,183,6125
5840,9,1,183,5130
5841,9,2,183,5225
5842,10,1,183,3780
5843,10,2,183,3950
5844,11,1,183,2610
5845,11,2,183,2915
5846,12,1,183,2040
5847,12,2,183,2355
5848,13,1,183,1500
5849,13,2,183,1735
5850,14,1,183,1085
5851,14,2,183,1225
5852,15,1,183,685
5853,15,2,183,830
5854,16,1,183,630
5855,16,2,183,1185
5856,1,1,184,9730
5857,1,2,184,9255
5858,2,1,184,3505
5859,2,2,184,3480
5860,3,1,184,4300
5861,3,2,184,4205
5862,4,1,184,4425
5863,4,2,184,4220
5864,5,1,184,4055
5865,5,2,184,4095
5866,6,1,184,3625
5867,6,2,184,3775
5868,7,1,184,3670
5869,7,2,184,3795
5870,8,1,184,4105
5871,8,2,184,4290
5872,9,1,184,5240
5873,9,2,184,5570
5874,10,1,184,5075
5875,10,2,184,5205
5876,11,1,184,3925
5877,11,2,184,4360
5878,12,1,184,3365
5879,12,2,184,3880
5880,13,1,184,2385
5881,13,2,184,2815
5882,14,1,184,1770
5883,14,2,184,2265
5884,15,1,184,1365
5885,15,2,184,1780
5886,16,1,184,1080
5887,16,2,184,2150
5888,1,1,185,7075
5889,1,2,185,6955
5890,2,1,185,2620
5891,2,2,185,2620
5892,3,1,185,5035
5893,3,2,185,5405
5894,4,1,185,6230
5895,4,2,185,6530
5896,5,1,185,5405
5897,5,2,185,5380
5898,6,1,185,4220
5899,6,2,185,4180
5900,7,1,185,3845
5901,7,2,185,3900
5902,8,1,185,3810
5903,8,2,185,3770
5904,9,1,185,4250
5905,9,2,185,3990
5906,10,1,185,3825
5907,10,2,185,3760
5908,11,1,185,3415
5909,11,2,185,3605
5910,12,1,185,3140
5911,12,2,185,3270
5912,13,1,185,1940
5913,13,2,185,2215
5914,14,1,185,1325
5915,14,2,185,1650
5916,15,1,185,880
5917,15,2,185,1205
5918,16,1,185,860
5919,16,2,185,1745
5920,1,1,186,11785
5921,1,2,186,11350
5922,2,1,186,4320
5923,2,2,186,4260
5924,3,1,186,4155
5925,3,2,186,4310
5926,4,1,186,3390
5927,4,2,186,3525
5928,5,1,186,3695
5929,5,2,186,4070
5930,6,1,186,3970
5931,6,2,186,4435
5932,7,1,186,4150
5933,7,2,186,4610
5934,8,1,186,4290
5935,8,2,186,4885
5936,9,1,186,5080
5937,9,2,186,5590
5938,10,1,186,4840
5939,10,2,186,5425
5940,11,1,186,4000
5941,11,2,186,4405
5942,12,1,186,3445
5943,12,2,186,3620
5944,13,1,186,2300
5945,13,2,186,2375
5946,14,1,186,1325
5947,14,2,186,1450
5948,15,1,186,790
5949,15,2,186,925
5950,16,1,186,480
5951,16,2,186,1040
5952,1,1,187,9880
5953,1,2,187,9595
5954,2,1,187,3990
5955,2,2,187,3765
5956,3,1,187,5625
5957,3,2,187,5225
5958,4,1,187,4480
5959,4,2,187,4460
5960,5,1,187,3770
5961,5,2,187,4035
5962,6,1,187,3305
5963,6,2,187,3640
5964,7,1,187,3175
5965,7,2,187,3620
5966,8,1,187,3555
5967,8,2,187,4060
5968,9,1,187,4225
5969,9,2,187,4630
5970,10,1,187,4090
5971,10,2,187,4625
5972,11,1,187,3415
5973,11,2,187,3705
5974,12,1,187,2805
5975,12,2,187,3275
5976,13,1,187,1975
5977,13,2,187,2400
5978,14,1,187,1540
5979,14,2,187,1930
5980,15,1,187,1245
5981,15,2,187,1635
5982,16,1,187,1295
5983,16,2,187,2090
5984,1,1,188,7340
5985,1,2,188,7080
5986,2,1,188,2975
5987,2,2,188,3100
5988,3,1,188,4665
5989,3,2,188,5035
5990,4,1,188,4510
5991,4,2,188,4500
5992,5,1,188,3925
5993,5,2,188,3980
5994,6,1,188,3360
5995,6,2,188,3475
5996,7,1,188,3240
5997,7,2,188,3315
5998,8,1,188,3430
5999,8,2,188,3620
6000,9,1,188,4025
6001,9,2,188,4095
6002,10,1,188,3850
6003,10,2,188,4110
6004,11,1,188,3355
6005,11,2,188,3645
6006,12,1,188,2960
6007,12,2,188,3410
6008,13,1,188,2225
6009,13,2,188,2800
6010,14,1,188,1585
6011,14,2,188,2095
6012,15,1,188,1115
6013,15,2,188,1665
6014,16,1,188,960
6015,16,2,188,2065
6016,1,1,189,8185
6017,1,2,189,7865
6018,2,1,189,3160
6019,2,2,189,2890
6020,3,1,189,4740
6021,3,2,189,4445
6022,4,1,189,4520
6023,4,2,189,4185
6024,5,1,189,3665
6025,5,2,189,3520
6026,6,1,189,3015
6027,6,2,189,3340
6028,7,1,189,2985
6029,7,2,189,3345
6030,8,1,189,3235
6031,8,2,189,3570
6032,9,1,189,3825
6033,9,2,189,4175
6034,10,1,189,3695
6035,10,2,189,4130
6036,11,1,189,3160
6037,11,2,189,3575
6038,12,1,189,2690
6039,12,2,189,3305
6040,13,1,189,1940
6041,13,2,189,2590
6042,14,1,189,1725
6043,14,2,189,2425
6044,15,1,189,1460
6045,15,2,189,2130
6046,16,1,189,1475
6047,16,2,189,2870
6048,1,1,190,10435
6049,1,2,190,9825
6050,2,1,190,3545
6051,2,2,190,3365
6052,3,1,190,3370
6053,3,2,190,3225
6054,4,1,190,3280
6055,4,2,190,3215
6056,5,1,190,3490
6057,5,2,190,3315
6058,6,1,190,3370
6059,6,2,190,3345
6060,7,1,190,3460
6061,7,2,190,3445
6062,8,1,190,3655
6063,8,2,190,3580
6064,9,1,190,4265
6065,9,2,190,4475
6066,10,1,190,4155
6067,10,2,190,4350
6068,11,1,190,3710
6069,11,2,190,3795
6070,12,1,190,3210
6071,12,2,190,3455
6072,13,1,190,2395
6073,13,2,190,2595
6074,14,1,190,1755
6075,14,2,190,2005
6076,15,1,190,1190
6077,15,2,190,1650
6078,16,1,190,1015
6079,16,2,190,1840
6080,1,1,191,8180
6081,1,2,191,7815
6082,2,1,191,2250
6083,2,2,191,2200
6084,3,1,191,2590
6085,3,2,191,3005
6086,4,1,191,4520
6087,4,2,191,5340
6088,5,1,191,5275
6089,5,2,191,5790
6090,6,1,191,4695
6091,6,2,191,4975
6092,7,1,191,4225
6093,7,2,191,4410
6094,8,1,191,4110
6095,8,2,191,4090
6096,9,1,191,3930
6097,9,2,191,3930
6098,10,1,191,3470
6099,10,2,191,3525
6100,11,1,191,2915
6101,11,2,191,3030
6102,12,1,191,2340
6103,12,2,191,2620
6104,13,1,191,1470
6105,13,2,191,1740
6106,14,1,191,940
6107,14,2,191,1365
6108,15,1,191,670
6109,15,2,191,1080
6110,16,1,191,710
6111,16,2,191,1600
6112,1,1,192,6090
6113,1,2,192,5610
6114,2,1,192,2265
6115,2,2,192,2255
6116,3,1,192,2360
6117,3,2,192,2060
6118,4,1,192,2290
6119,4,2,192,2100
6120,5,1,192,2250
6121,5,2,192,2205
6122,6,1,192,2210
6123,6,2,192,2180
6124,7,1,192,2395
6125,7,2,192,2260
6126,8,1,192,2720
6127,8,2,192,2845
6128,9,1,192,4045
6129,9,2,192,3975
6130,10,1,192,4315
6131,10,2,192,4440
6132,11,1,192,4290
6133,11,2,192,4505
6134,12,1,192,4100
6135,12,2,192,4070
6136,13,1,192,3170
6137,13,2,192,3070
6138,14,1,192,2180
6139,14,2,192,2165
6140,15,1,192,1410
6141,15,2,192,1605
6142,16,1,192,1150
6143,16,2,192,1815
6144,1,1,193,10435
6145,1,2,193,10045
6146,2,1,193,3620
6147,2,2,193,3390
6148,3,1,193,3420
6149,3,2,193,3210
6150,4,1,193,3060
6151,4,2,193,3060
6152,5,1,193,3035
6153,5,2,193,3115
6154,6,1,193,2905
6155,6,2,193,2990
6156,7,1,193,3055
6157,7,2,193,3025
6158,8,1,193,3180
6159,8,2,193,3300
6160,9,1,193,3995
6161,9,2,193,4095
6162,10,1,193,3955
6163,10,2,193,4090
6164,11,1,193,3645
6165,11,2,193,3670
6166,12,1,193,2915
6167,12,2,193,3120
6168,13,1,193,2085
6169,13,2,193,2315
6170,14,1,193,1610
6171,14,2,193,1870
6172,15,1,193,1170
6173,15,2,193,1495
6174,16,1,193,1020
6175,16,2,193,2010
6176,1,1,194,8580
6177,1,2,194,8205
6178,2,1,194,3140
6179,2,2,194,3140
6180,3,1,194,3875
6181,3,2,194,4015
6182,4,1,194,3505
6183,4,2,194,3550
6184,5,1,194,3300
6185,5,2,194,3360
6186,6,1,194,2930
6187,6,2,194,3090
6188,7,1,194,3020
6189,7,2,194,3030
6190,8,1,194,3150
6191,8,2,194,3580
6192,9,1,194,4130
6193,9,2,194,4425
6194,10,1,194,4400
6195,10,2,194,5005
6196,11,1,194,4430
6197,11,2,194,4885
6198,12,1,194,4140
6199,12,2,194,4515
6200,13,1,194,2985
6201,13,2,194,3395
6202,14,1,194,2130
6203,14,2,194,2475
6204,15,1,194,1620
6205,15,2,194,2080
6206,16,1,194,1420
6207,16,2,194,2655
6208,1,1,195,9290
6209,1,2,195,8940
6210,2,1,195,4135
6211,2,2,195,3700
6212,3,1,195,4195
6213,3,2,195,3840
6214,4,1,195,3335
6215,4,2,195,3135
6216,5,1,195,3055
6217,5,2,195,3280
6218,6,1,195,2995
6219,6,2,195,3335
6220,7,1,195,3260
6221,7,2,195,3690
6222,8,1,195,3820
6223,8,2,195,4440
6224,9,1,195,4825
6225,9,2,195,5400
6226,10,1,195,4580
6227,10,2,195,4880
6228,11,1,195,3635
6229,11,2,195,4000
6230,12,1,195,2975
6231,12,2,195,3065
6232,13,1,195,1925
6233,13,2,195,2090
6234,14,1,195,1300
6235,14,2,195,1580
6236,15,1,195,920
6237,15,2,195,1250
6238,16,1,195,740
6239,16,2,195,1365
6240,1,1,196,8585
6241,1,2,196,7980
6242,2,1,196,2760
6243,2,2,196,2615
6244,3,1,196,3040
6245,3,2,196,2555
6246,4,1,196,3450
6247,4,2,196,3030
6248,5,1,196,3405
6249,5,2,196,3030
6250,6,1,196,2880
6251,6,2,196,2795
6252,7,1,196,2715
6253,7,2,196,2900
6254,8,1,196,3055
6255,8,2,196,2960
6256,9,1,196,3950
6257,9,2,196,4070
6258,10,1,196,4080
6259,10,2,196,4255
6260,11,1,196,3785
6261,11,2,196,3970
6262,12,1,196,3530
6263,12,2,196,3535
6264,13,1,196,2510
6265,13,2,196,2575
6266,14,1,196,1815
6267,14,2,196,1985
6268,15,1,196,1160
6269,15,2,196,1650
6270,16,1,196,955
6271,16,2,196,1920
6272,1,1,197,7780
6273,1,2,197,7130
6274,2,1,197,3595
6275,2,2,197,3230
6276,3,1,197,3680
6277,3,2,197,3400
6278,4,1,197,3575
6279,4,2,197,3505
6280,5,1,197,3115
6281,5,2,197,3235
6282,6,1,197,2845
6283,6,2,197,3370
6284,7,1,197,3355
6285,7,2,197,4150
6286,8,1,197,3965
6287,8,2,197,4750
6288,9,1,197,4405
6289,9,2,197,4825
6290,10,1,197,4110
6291,10,2,197,4720
6292,11,1,197,3560
6293,11,2,197,4060
6294,12,1,197,3310
6295,12,2,197,3675
6296,13,1,197,2060
6297,13,2,197,2425
6298,14,1,197,1630
6299,14,2,197,1875
6300,15,1,197,1175
6301,15,2,197,1385
6302,16,1,197,870
6303,16,2,197,1400
6304,1,1,198,10815
6305,1,2,198,10330
6306,2,1,198,3505
6307,2,2,198,3435
6308,3,1,198,2875
6309,3,2,198,2685
6310,4,1,198,2155
6311,4,2,198,2355
6312,5,1,198,2655
6313,5,2,198,2950
6314,6,1,198,3180
6315,6,2,198,3640
6316,7,1,198,3935
6317,7,2,198,4275
6318,8,1,198,4220
6319,8,2,198,4280
6320,9,1,198,4585
6321,9,2,198,4545
6322,10,1,198,3650
6323,10,2,198,3685
6324,11,1,198,2805
6325,11,2,198,2820
6326,12,1,198,2460
6327,12,2,198,2500
6328,13,1,198,1720
6329,13,2,198,1760
6330,14,1,198,1105
6331,14,2,198,1180
6332,15,1,198,690
6333,15,2,198,735
6334,16,1,198,515
6335,16,2,198,875
6336,1,1,199,7815
6337,1,2,199,7530
6338,2,1,199,3065
6339,2,2,199,2915
6340,3,1,199,3735
6341,3,2,199,3910
6342,4,1,199,3700
6343,4,2,199,3755
6344,5,1,199,3240
6345,5,2,199,3365
6346,6,1,199,2855
6347,6,2,199,3110
6348,7,1,199,2995
6349,7,2,199,3230
6350,8,1,199,3285
6351,8,2,199,3550
6352,9,1,199,3945
6353,9,2,199,4410
6354,10,1,199,3900
6355,10,2,199,4355
6356,11,1,199,3560
6357,11,2,199,4160
6358,12,1,199,3505
6359,12,2,199,4025
6360,13,1,199,2645
6361,13,2,199,3075
6362,14,1,199,1965
6363,14,2,199,2445
6364,15,1,199,1415
6365,15,2,199,2110
6366,16,1,199,1410
6367,16,2,199,2730
6368,1,1,200,6530
6369,1,2,200,6255
6370,2,1,200,2070
6371,2,2,200,2060
6372,3,1,200,2900
6373,3,2,200,3325
6374,4,1,200,4870
6375,4,2,200,5670
6376,5,1,200,5100
6377,5,2,200,5650
6378,6,1,200,3795
6379,6,2,200,4320
6380,7,1,200,3390
6381,7,2,200,3940
6382,8,1,200,3385
6383,8,2,200,3810
6384,9,1,200,3335
6385,9,2,200,3775
6386,10,1,200,2900
6387,10,2,200,3540
6388,11,1,200,2710
6389,11,2,200,3635
6390,12,1,200,2545
6391,12,2,200,3425
6392,13,1,200,2010
6393,13,2,200,2695
6394,14,1,200,1475
6395,14,2,200,2115
6396,15,1,200,1140
6397,15,2,200,1675
6398,16,1,200,1175
6399,16,2,200,2675
6400,1,1,201,8215
6401,1,2,201,8050
6402,2,1,201,2945
6403,2,2,201,2830
6404,3,1,201,3305
6405,3,2,201,3035
6406,4,1,201,3065
6407,4,2,201,2995
6408,5,1,201,3015
6409,5,2,201,3010
6410,6,1,201,2730
6411,6,2,201,2930
6412,7,1,201,2855
6413,7,2,201,2955
6414,8,1,201,3045
6415,8,2,201,3135
6416,9,1,201,3715
6417,9,2,201,4105
6418,10,1,201,4230
6419,10,2,201,4525
6420,11,1,201,4000
6421,11,2,201,4245
6422,12,1,201,3515
6423,12,2,201,3680
6424,13,1,201,2580
6425,13,2,201,2770
6426,14,1,201,1740
6427,14,2,201,2080
6428,15,1,201,1310
6429,15,2,201,1720
6430,16,1,201,1060
6431,16,2,201,1940
6432,1,1,202,5915
6433,1,2,202,5565
6434,2,1,202,2200
6435,2,2,202,2010
6436,3,1,202,2515
6437,3,2,202,2345
6438,4,1,202,2290
6439,4,2,202,2235
6440,5,1,202,2150
6441,5,2,202,2250
6442,6,1,202,2080
6443,6,2,202,2290
6444,7,1,202,2115
6445,7,2,202,2270
6446,8,1,202,2395
6447,8,2,202,2470
6448,9,1,202,2980
6449,9,2,202,3360
6450,10,1,202,3365
6451,10,2,202,3710
6452,11,1,202,3000
6453,11,2,202,3120
6454,12,1,202,2650
6455,12,2,202,2795
6456,13,1,202,1900
6457,13,2,202,2120
6458,14,1,202,1450
6459,14,2,202,1730
6460,15,1,202,1120
6461,15,2,202,1415
6462,16,1,202,905
6463,16,2,202,1655
6464,1,1,203,7275
6465,1,2,203,7030
6466,2,1,203,3015
6467,2,2,203,2785
6468,3,1,203,3620
6469,3,2,203,3360
6470,4,1,203,3835
6471,4,2,203,3760
6472,5,1,203,3145
6473,5,2,203,3405
6474,6,1,203,2605
6475,6,2,203,2955
6476,7,1,203,2775
6477,7,2,203,3365
6478,8,1,203,3365
6479,8,2,203,4055
6480,9,1,203,4020
6481,9,2,203,4405
6482,10,1,203,3395
6483,10,2,203,4020
6484,11,1,203,3090
6485,11,2,203,3630
6486,12,1,203,2765
6487,12,2,203,3465
6488,13,1,203,2005
6489,13,2,203,2560
6490,14,1,203,1800
6491,14,2,203,2465
6492,15,1,203,1600
6493,15,2,203,2100
6494,16,1,203,1380
6495,16,2,203,2495
6496,1,1,204,9395
6497,1,2,204,8875
6498,2,1,204,3580
6499,2,2,204,3395
6500,3,1,204,4310
6501,3,2,204,4080
6502,4,1,204,3755
6503,4,2,204,3945
6504,5,1,204,3535
6505,5,2,204,3965
6506,6,1,204,3280
6507,6,2,204,3815
6508,7,1,204,3320
6509,7,2,204,3890
6510,8,1,204,3670
6511,8,2,204,4085
6512,9,1,204,4255
6513,9,2,204,4665
6514,10,1,204,3905
6515,10,2,204,4105
6516,11,1,204,3085
6517,11,2,204,3495
6518,12,1,204,2390
6519,12,2,204,2825
6520,13,1,204,1740
6521,13,2,204,2105
6522,14,1,204,1370
6523,14,2,204,1885
6524,15,1,204,1110
6525,15,2,204,1620
6526,16,1,204,1065
6527,16,2,204,2080
6528,1,1,205,9355
6529,1,2,205,8810
6530,2,1,205,3490
6531,2,2,205,3195
6532,3,1,205,4270
6533,3,2,205,3695
6534,4,1,205,3525
6535,4,2,205,3665
6536,5,1,205,3030
6537,5,2,205,3525
6538,6,1,205,2880
6539,6,2,205,3505
6540,7,1,205,2930
6541,7,2,205,3385
6542,8,1,205,3215
6543,8,2,205,3630
6544,9,1,205,3620
6545,9,2,205,3835
6546,10,1,205,3430
6547,10,2,205,3675
6548,11,1,205,2750
6549,11,2,205,3050
6550,12,1,205,2045
6551,12,2,205,2480
6552,13,1,205,1565
6553,13,2,205,1975
6554,14,1,205,1280
6555,14,2,205,1730
6556,15,1,205,1075
6557,15,2,205,1390
6558,16,1,205,890
6559,16,2,205,1480
6560,1,1,206,7665
6561,1,2,206,7245
6562,2,1,206,3110
6563,2,2,206,3070
6564,3,1,206,3800
6565,3,2,206,3470
6566,4,1,206,3805
6567,4,2,206,3645
6568,5,1,206,3050
6569,5,2,206,3300
6570,6,1,206,2515
6571,6,2,206,2945
6572,7,1,206,2685
6573,7,2,206,3115
6574,8,1,206,3000
6575,8,2,206,3620
6576,9,1,206,3800
6577,9,2,206,4160
6578,10,1,206,3540
6579,10,2,206,3775
6580,11,1,206,3095
6581,11,2,206,3455
6582,12,1,206,2740
6583,12,2,206,2970
6584,13,1,206,1775
6585,13,2,206,1970
6586,14,1,206,1375
6587,14,2,206,1635
6588,15,1,206,990
6589,15,2,206,1255
6590,16,1,206,855
6591,16,2,206,1375
6592,1,1,207,8380
6593,1,2,207,8010
6594,2,1,207,3650
6595,2,2,207,3455
6596,3,1,207,3960
6597,3,2,207,3705
6598,4,1,207,3385
6599,4,2,207,3405
6600,5,1,207,2960
6601,5,2,207,3150
6602,6,1,207,2665
6603,6,2,207,3025
6604,7,1,207,2725
6605,7,2,207,3325
6606,8,1,207,3140
6607,8,2,207,3760
6608,9,1,207,3815
6609,9,2,207,4340
6610,10,1,207,3665
6611,10,2,207,4165
6612,11,1,207,3335
6613,11,2,207,3630
6614,12,1,207,2880
6615,12,2,207,3160
6616,13,1,207,1965
6617,13,2,207,2295
6618,14,1,207,1305
6619,14,2,207,1480
6620,15,1,207,800
6621,15,2,207,965
6622,16,1,207,640
6623,16,2,207,1135
6624,1,1,208,9495
6625,1,2,208,9180
6626,2,1,208,3530
6627,2,2,208,3210
6628,3,1,208,3625
6629,3,2,208,3365
6630,4,1,208,3225
6631,4,2,208,3410
6632,5,1,208,3330
6633,5,2,208,3775
6634,6,1,208,3355
6635,6,2,208,3910
6636,7,1,208,3475
6637,7,2,208,4045
6638,8,1,208,4070
6639,8,2,208,4245
6640,9,1,208,4650
6641,9,2,208,4700
6642,10,1,208,4110
6643,10,2,208,4260
6644,11,1,208,3330
6645,11,2,208,3485
6646,12,1,208,2530
6647,12,2,208,2810
6648,13,1,208,1570
6649,13,2,208,1945
6650,14,1,208,1125
6651,14,2,208,1540
6652,15,1,208,915
6653,15,2,208,1365
6654,16,1,208,885
6655,16,2,208,1820
6656,1,1,209,10175
6657,1,2,209,9885
6658,2,1,209,3900
6659,2,2,209,3510
6660,3,1,209,3985
6661,3,2,209,3320
6662,4,1,209,3495
6663,4,2,209,3195
6664,5,1,209,3555
6665,5,2,209,3630
6666,6,1,209,3385
6667,6,2,209,3505
6668,7,1,209,3825
6669,7,2,209,3895
6670,8,1,209,4190
6671,8,2,209,4365
6672,9,1,209,5230
6673,9,2,209,5340
6674,10,1,209,4880
6675,10,2,209,5335
6676,11,1,209,4515
6677,11,2,209,4885
6678,12,1,209,4400
6679,12,2,209,4985
6680,13,1,209,3480
6681,13,2,209,3640
6682,14,1,209,2410
6683,14,2,209,2590
6684,15,1,209,1600
6685,15,2,209,1835
6686,16,1,209,1170
6687,16,2,209,1825
6688,1,1,210,7885
6689,1,2,210,7235
6690,2,1,210,3020
6691,2,2,210,2785
6692,3,1,210,3100
6693,3,2,210,3015
6694,4,1,210,2905
6695,4,2,210,2795
6696,5,1,210,2740
6697,5,2,210,2745
6698,6,1,210,2695
6699,6,2,210,2765
6700,7,1,210,2950
6701,7,2,210,3060
6702,8,1,210,3305
6703,8,2,210,3465
6704,9,1,210,4525
6705,9,2,210,4715
6706,10,1,210,4695
6707,10,2,210,5210
6708,11,1,210,4460
6709,11,2,210,5025
6710,12,1,210,4230
6711,12,2,210,4330
6712,13,1,210,3110
6713,13,2,210,3375
6714,14,1,210,2205
6715,14,2,210,2365
6716,15,1,210,1575
6717,15,2,210,1795
6718,16,1,210,1170
6719,16,2,210,2090
6720,1,1,211,3765
6721,1,2,211,3615
6722,2,1,211,1085
6723,2,2,211,1140
6724,3,1,211,4965
6725,3,2,211,5865
6726,4,1,211,12585
6727,4,2,211,13010
6728,5,1,211,11255
