,age,gender,district,Count
5207,9,1,174,4840
5208,10,0,174,3815
5209,10,1,174,4000
5210,11,0,174,2890
5211,11,1,174,3185
5212,12,0,174,2460
5213,12,1,174,2730
5214,13,0,174,1640
5215,13,1,174,1835
5216,14,0,174,1150
5217,14,1,174,1240
5218,15,0,174,725
5219,15,1,174,845
5220,1,0,175,11130
5221,1,1,175,10550
5222,2,0,175,4245
5223,2,1,175,4145
5224,3,0,175,4050
5225,3,1,175,3725
5226,4,0,175,3095
5227,4,1,175,2985
5228,5,0,175,3120
5229,5,1,175,3575
5230,6,0,175,3515
5231,6,1,175,4065
5232,7,0,175,4040
5233,7,1,175,4570
5234,8,0,175,4580
5235,8,1,175,5120
5236,9,0,175,5020
5237,9,1,175,5335
5238,10,0,175,4230
5239,10,1,175,4545
5240,11,0,175,3130
5241,11,1,175,3425
5242,12,0,175,2430
5243,12,1,175,2735
5244,13,0,175,1580
5245,13,1,175,1915
5246,14,0,175,1090
5247,14,1,175,1415
5248,15,0,175,785
5249,15,1,175,1140
5250,1,0,176,8435
5251,1,1,176,7950
5252,2,0,176,3290
5253,2,1,176,3200
5254,3,0,176,3750
5255,3,1,176,3815
5256,4,0,176,3240
5257,4,1,176,3165
5258,5,0,176,2940
5259,5,1,176,3045
5260,6,0,176,2855
5261,6,1,176,2980
5262,7,0,176,3065
5263,7,1,176,3330
5264,8,0,176,3460
5265,8,1,176,3670
5266,9,0,176,4255
5267,9,1,176,4405
5268,10,0,176,4160
5269,10,1,176,4405
5270,11,0,176,3685
5271,11,1,176,4090
5272,12,0,176,3420
5273,12,1,176,3505
5274,13,0,176,2515
5275,13,1,176,2735
5276,14,0,176,1740
5277,14,1,176,2010
5278,15,0,176,1185
5279,15,1,176,1630
5280,1,0,177,10055
5281,1,1,177,9535
5282,2,0,177,3905
5283,2,1,177,3715
5284,3,0,177,3975
5285,3,1,177,3735
5286,4,0,177,3570
5287,4,1,177,3420
5288,5,0,177,3365
5289,5,1,177,3550
5290,6,0,177,3430
5291,6,1,177,3730
5292,7,0,177,3810
5293,7,1,177,4160
5294,8,0,177,4400
5295,8,1,177,4665
5296,9,0,177,5280
5297,9,1,177,5535
5298,10,0,177,5275
5299,10,1,177,5860
5300,11,0,177,5115
5301,11,1,177,5645
5302,12,0,177,4735
5303,12,1,177,5215
5304,13,0,177,3520
5305,13,1,177,3730
5306,14,0,177,2400
5307,14,1,177,2740
5308,15,0,177,1695
5309,15,1,177,2210
5310,1,0,178,7930
5311,1,1,178,7505
5312,2,0,178,2835
5313,2,1,178,2785
5314,3,0,178,2715
5315,3,1,178,2520
5316,4,0,178,2200
5317,4,1,178,2085
5318,5,0,178,2205
5319,5,1,178,2290
5320,6,0,178,2420
5321,6,1,178,2575
5322,7,0,178,2715
5323,7,1,178,2855
5324,8,0,178,2950
5325,8,1,178,3165
5326,9,0,178,3700
5327,9,1,178,3805
5328,10,0,178,3475
5329,10,1,178,3550
5330,11,0,178,3165
5331,11,1,178,3285
5332,12,0,178,2760
5333,12,1,178,2955
5334,13,0,178,2235
5335,13,1,178,2235
5336,14,0,178,1490
5337,14,1,178,1625
5338,15,0,178,1080
5339,15,1,178,1265
5340,1,0,179,8000
5341,1,1,179,7410
5342,2,0,179,2895
5343,2,1,179,2720
5344,3,0,179,2585
5345,3,1,179,2390
5346,4,0,179,2285
5347,4,1,179,2295
5348,5,0,179,2505
5349,5,1,179,2665
5350,6,0,179,2750
5351,6,1,179,2940
5352,7,0,179,3120
5353,7,1,179,3055
5354,8,0,179,3255
5355,8,1,179,3255
5356,9,0,179,4065
5357,9,1,179,4165
5358,10,0,179,4035
5359,10,1,179,4040
5360,11,0,179,3455
5361,11,1,179,3485
5362,12,0,179,3040
5363,12,1,179,2905
5364,13,0,179,2135
5365,13,1,179,2110
5366,14,0,179,1435
5367,14,1,179,1530
5368,15,0,179,875
5369,15,1,179,1035
5370,1,0,180,6675
5371,1,1,180,6500
5372,2,0,180,2570
5373,2,1,180,2460
5374,3,0,180,2600
5375,3,1,180,2630
5376,4,0,180,2590
5377,4,1,180,2505
5378,5,0,180,2500
5379,5,1,180,2610
5380,6,0,180,2360
5381,6,1,180,2410
5382,7,0,180,2485
5383,7,1,180,2615
5384,8,0,180,2770
5385,8,1,180,2860
5386,9,0,180,3565
5387,9,1,180,3880
5388,10,0,180,3685
5389,10,1,180,3765
5390,11,0,180,3180
5391,11,1,180,3375
5392,12,0,180,2880
5393,12,1,180,3015
5394,13,0,180,1990
5395,13,1,180,2240
5396,14,0,180,1510
5397,14,1,180,1880
5398,15,0,180,1090
5399,15,1,180,1370
5400,1,0,181,8010
5401,1,1,181,7725
5402,2,0,181,3120
5403,2,1,181,2895
5404,3,0,181,2970
5405,3,1,181,2710
5406,4,0,181,2605
5407,4,1,181,2455
5408,5,0,181,2635
5409,5,1,181,2645
5410,6,0,181,2775
5411,6,1,181,2785
5412,7,0,181,2945
5413,7,1,181,3010
5414,8,0,181,3350
5415,8,1,181,3465
5416,9,0,181,4535
5417,9,1,181,5005
5418,10,0,181,4875
5419,10,1,181,5130
5420,11,0,181,4710
5421,11,1,181,4880
5422,12,0,181,4410
5423,12,1,181,4870
5424,13,0,181,3380
5425,13,1,181,3305
5426,14,0,181,2270
5427,14,1,181,2455
5428,15,0,181,1615
5429,15,1,181,1715
5430,1,0,182,10255
5431,1,1,182,9810
5432,2,0,182,4500
5433,2,1,182,4385
5434,3,0,182,4270
5435,3,1,182,4040
5436,4,0,182,2770
5437,4,1,182,2575
5438,5,0,182,2115
5439,5,1,182,2435
5440,6,0,182,2775
5441,6,1,182,3415
5442,7,0,182,3870
5443,7,1,182,4605
5444,8,0,182,4825
5445,8,1,182,5350
5446,9,0,182,4905
5447,9,1,182,5265
5448,10,0,182,4730
5449,10,1,182,4870
5450,11,0,182,3560
5451,11,1,182,3900
5452,12,0,182,2975
5453,12,1,182,3490
5454,13,0,182,2400
5455,13,1,182,2745
5456,14,0,182,1850
5457,14,1,182,2170
5458,15,0,182,1325
5459,15,1,182,1745
5460,1,0,183,14640
5461,1,1,183,14145
5462,2,0,183,4940
5463,2,1,183,4730
5464,3,0,183,3800
5465,3,1,183,3585
5466,4,0,183,2735
5467,4,1,183,2910
5468,5,0,183,3150
5469,5,1,183,3860
5470,6,0,183,4265
5471,6,1,183,5315
5472,7,0,183,5685
5473,7,1,183,6450
5474,8,0,183,5855
5475,8,1,183,6125
5476,9,0,183,5130
5477,9,1,183,5225
5478,10,0,183,3780
5479,10,1,183,3950
5480,11,0,183,2610
5481,11,1,183,2915
5482,12,0,183,2040
5483,12,1,183,2355
5484,13,0,183,1500
5485,13,1,183,1735
5486,14,0,183,1085
5487,14,1,183,1225
5488,15,0,183,685
5489,15,1,183,830
5490,1,0,184,9730
5491,1,1,184,9255
5492,2,0,184,3505
5493,2,1,184,3480
5494,3,0,184,4300
5495,3,1,184,4205
5496,4,0,184,4425
5497,4,1,184,4220
5498,5,0,184,4055
5499,5,1,184,4095
5500,6,0,184,3625
5501,6,1,184,3775
5502,7,0,184,3670
5503,7,1,184,3795
5504,8,0,184,4105
5505,8,1,184,4290
5506,9,0,184,5240
5507,9,1,184,5570
5508,10,0,184,5075
5509,10,1,184,5205
5510,11,0,184,3925
5511,11,1,184,4360
5512,12,0,184,3365
5513,12,1,184,3880
5514,13,0,184,2385
5515,13,1,184,2815
5516,14,0,184,1770
5517,14,1,184,2265
5518,15,0,184,1365
5519,15,1,184,1780
5520,1,0,185,7075
5521,1,1,185,6955
5522,2,0,185,2620
5523,2,1,185,2620
5524,3,0,185,5035
5525,3,1,185,5405
5526,4,0,185,6230
5527,4,1,185,6530
5528,5,0,185,5405
5529,5,1,185,5380
5530,6,0,185,4220
5531,6,1,185,4180
5532,7,0,185,3845
5533,7,1,185,3900
5534,8,0,185,3810
5535,8,1,185,3770
5536,9,0,185,4250
5537,9,1,185,3990
5538,10,0,185,3825
5539,10,1,185,3760
5540,11,0,185,3415
5541,11,1,185,3605
5542,12,0,185,3140
5543,12,1,185,3270
5544,13,0,185,1940
5545,13,1,185,2215
5546,14,0,185,1325
5547,14,1,185,1650
5548,15,0,185,880
5549,15,1,185,1205
5550,1,0,186,11785
5551,1,1,186,11350
5552,2,0,186,4320
5553,2,1,186,4260
5554,3,0,186,4155
5555,3,1,186,4310
5556,4,0,186,3390
5557,4,1,186,3525
5558,5,0,186,3695
5559,5,1,186,4070
5560,6,0,186,3970
5561,6,1,186,4435
5562,7,0,186,4150
5563,7,1,186,4610
5564,8,0,186,4290
5565,8,1,186,4885
5566,9,0,186,5080
5567,9,1,186,5590
5568,10,0,186,4840
5569,10,1,186,5425
5570,11,0,186,4000
5571,11,1,186,4405
5572,12,0,186,3445
5573,12,1,186,3620
5574,13,0,186,2300
5575,13,1,186,2375
5576,14,0,186,1325
5577,14,1,186,1450
5578,15,0,186,790
5579,15,1,186,925
5580,1,0,187,9880
5581,1,1,187,9595
5582,2,0,187,3990
5583,2,1,187,3765
5584,3,0,187,5625
5585,3,1,187,5225
5586,4,0,187,4480
5587,4,1,187,4460
5588,5,0,187,3770
5589,5,1,187,4035
5590,6,0,187,3305
5591,6,1,187,3640
5592,7,0,187,3175
5593,7,1,187,3620
5594,8,0,187,3555
5595,8,1,187,4060
5596,9,0,187,4225
5597,9,1,187,4630
5598,10,0,187,4090
5599,10,1,187,4625
5600,11,0,187,3415
5601,11,1,187,3705
5602,12,0,187,2805
5603,12,1,187,3275
5604,13,0,187,1975
5605,13,1,187,2400
5606,14,0,187,1540
5607,14,1,187,1930
5608,15,0,187,1245
5609,15,1,187,1635
5610,1,0,188,7340
5611,1,1,188,7080
5612,2,0,188,2975
5613,2,1,188,3100
5614,3,0,188,4665
5615,3,1,188,5035
5616,4,0,188,4510
5617,4,1,188,4500
5618,5,0,188,3925
5619,5,1,188,3980
5620,6,0,188,3360
5621,6,1,188,3475
5622,7,0,188,3240
5623,7,1,188,3315
5624,8,0,188,3430
5625,8,1,188,3620
5626,9,0,188,4025
5627,9,1,188,4095
5628,10,0,188,3850
5629,10,1,188,4110
5630,11,0,188,3355
5631,11,1,188,3645
5632,12,0,188,2960
5633,12,1,188,3410
5634,13,0,188,2225
5635,13,1,188,2800
5636,14,0,188,1585
5637,14,1,188,2095
5638,15,0,188,1115
5639,15,1,188,1665
5640,1,0,189,8185
5641,1,1,189,7865
5642,2,0,189,3160
5643,2,1,189,2890
5644,3,0,189,4740
5645,3,1,189,4445
5646,4,0,189,4520
5647,4,1,189,4185
5648,5,0,189,3665
5649,5,1,189,3520
5650,6,0,189,3015
5651,6,1,189,3340
5652,7,0,189,2985
5653,7,1,189,3345
5654,8,0,189,3235
5655,8,1,189,3570
5656,9,0,189,3825
5657,9,1,189,4175
5658,10,0,189,3695
5659,10,1,189,4130
5660,11,0,189,3160
5661,11,1,189,3575
5662,12,0,189,2690
5663,12,1,189,3305
5664,13,0,189,1940
5665,13,1,189,2590
5666,14,0,189,1725
5667,14,1,189,2425
5668,15,0,189,1460
5669,15,1,189,2130
5670,1,0,190,10435
5671,1,1,190,9825
5672,2,0,190,3545
5673,2,1,190,3365
5674,3,0,190,3370
5675,3,1,190,3225
5676,4,0,190,3280
5677,4,1,190,3215
5678,5,0,190,3490
5679,5,1,190,3315
5680,6,0,190,3370
5681,6,1,190,3345
5682,7,0,190,3460
5683,7,1,190,3445
5684,8,0,190,3655
5685,8,1,190,3580
5686,9,0,190,4265
5687,9,1,190,4475
5688,10,0,190,4155
5689,10,1,190,4350
5690,11,0,190,3710
5691,11,1,190,3795
5692,12,0,190,3210
5693,12,1,190,3455
5694,13,0,190,2395
5695,13,1,190,2595
5696,14,0,190,1755
5697,14,1,190,2005
5698,15,0,190,1190
5699,15,1,190,1650
5700,1,0,191,8180
5701,1,1,191,7815
5702,2,0,191,2250
5703,2,1,191,2200
5704,3,0,191,2590
5705,3,1,191,3005
5706,4,0,191,4520
5707,4,1,191,5340
5708,5,0,191,5275
5709,5,1,191,5790
5710,6,0,191,4695
5711,6,1,191,4975
5712,7,0,191,4225
5713,7,1,191,4410
5714,8,0,191,4110
5715,8,1,191,4090
5716,9,0,191,3930
5717,9,1,191,3930
5718,10,0,191,3470
5719,10,1,191,3525
5720,11,0,191,2915
5721,11,1,191,3030
5722,12,0,191,2340
5723,12,1,191,2620
5724,13,0,191,1470
5725,13,1,191,1740
5726,14,0,191,940
5727,14,1,191,1365
5728,15,0,191,670
5729,15,1,191,1080
5730,1,0,192,6090
5731,1,1,192,5610
5732,2,0,192,2265
5733,2,1,192,2255
5734,3,0,192,2360
5735,3,1,192,2060
5736,4,0,192,2290
5737,4,1,192,2100
5738,5,0,192,2250
5739,5,1,192,2205
5740,6,0,192,2210
5741,6,1,192,2180
5742,7,0,192,2395
5743,7,1,192,2260
5744,8,0,192,2720
5745,8,1,192,2845
5746,9,0,192,4045
5747,9,1,192,3975
5748,10,0,192,4315
5749,10,1,192,4440
5750,11,0,192,4290
5751,11,1,192,4505
5752,12,0,192,4100
5753,12,1,192,4070
5754,13,0,192,3170
5755,13,1,192,3070
5756,14,0,192,2180
5757,14,1,192,2165
5758,15,0,192,1410
5759,15,1,192,1605
5760,1,0,193,10435
5761,1,1,193,10045
5762,2,0,193,3620
5763,2,1,193,3390
5764,3,0,193,3420
5765,3,1,193,3210
5766,4,0,193,3060
5767,4,1,193,3060
5768,5,0,193,3035
5769,5,1,193,3115
5770,6,0,193,2905
5771,6,1,193,2990
5772,7,0,193,3055
5773,7,1,193,3025
5774,8,0,193,3180
5775,8,1,193,3300
5776,9,0,193,3995
5777,9,1,193,4095
5778,10,0,193,3955
5779,10,1,193,4090
5780,11,0,193,3645
5781,11,1,193,3670
5782,12,0,193,2915
5783,12,1,193,3120
5784,13,0,193,2085
5785,13,1,193,2315
5786,14,0,193,1610
5787,14,1,193,1870
5788,15,0,193,1170
5789,15,1,193,1495
5790,1,0,194,8580
5791,1,1,194,8205
5792,2,0,194,3140
5793,2,1,194,3140
5794,3,0,194,3875
5795,3,1,194,4015
5796,4,0,194,3505
5797,4,1,194,3550
5798,5,0,194,3300
5799,5,1,194,3360
5800,6,0,194,2930
5801,6,1,194,3090
5802,7,0,194,3020
5803,7,1,194,3030
5804,8,0,194,3150
5805,8,1,194,3580
5806,9,0,194,4130
5807,9,1,194,4425
5808,10,0,194,4400
5809,10,1,194,5005
5810,11,0,194,4430
5811,11,1,194,4885
5812,12,0,194,4140
5813,12,1,194,4515
5814,13,0,194,2985
5815,13,1,194,3395
5816,14,0,194,2130
5817,14,1,194,2475
5818,15,0,194,1620
5819,15,1,194,2080
5820,1,0,195,9290
5821,1,1,195,8940
5822,2,0,195,4135
5823,2,1,195,3700
5824,3,0,195,4195
5825,3,1,195,3840
5826,4,0,195,3335
5827,4,1,195,3135
5828,5,0,195,3055
5829,5,1,195,3280
5830,6,0,195,2995
5831,6,1,195,3335
5832,7,0,195,3260
5833,7,1,195,3690
5834,8,0,195,3820
5835,8,1,195,4440
5836,9,0,195,4825
5837,9,1,195,5400
5838,10,0,195,4580
5839,10,1,195,4880
5840,11,0,195,3635
5841,11,1,195,4000
5842,12,0,195,2975
5843,12,1,195,3065
5844,13,0,195,1925
5845,13,1,195,2090
5846,14,0,195,1300
5847,14,1,195,1580
5848,15,0,195,920
5849,15,1,195,1250
5850,1,0,196,8585
5851,1,1,196,7980
5852,2,0,196,2760
5853,2,1,196,2615
5854,3,0,196,3040
5855,3,1,196,2555
5856,4,0,196,3450
5857,4,1,196,3030
5858,5,0,196,3405
5859,5,1,196,3030
5860,6,0,196,2880
5861,6,1,196,2795
5862,7,0,196,2715
5863,7,1,196,2900
5864,8,0,196,3055
5865,8,1,196,2960
5866,9,0,196,3950
5867,9,1,196,4070
5868,10,0,196,4080
5869,10,1,196,4255
5870,11,0,196,3785
5871,11,1,196,3970
5872,12,0,196,3530
5873,12,1,196,3535
5874,13,0,196,2510
5875,13,1,196,2575
5876,14,0,196,1815
5877,14,1,196,1985
5878,15,0,196,1160
5879,15,1,196,1650
5880,1,0,197,7780
5881,1,1,197,7130
5882,2,0,197,3595
5883,2,1,197,3230
5884,3,0,197,3680
5885,3,1,197,3400
5886,4,0,197,3575
5887,4,1,197,3505
5888,5,0,197,3115
5889,5,1,197,3235
5890,6,0,197,2845
5891,6,1,197,3370
5892,7,0,197,3355
5893,7,1,197,4150
5894,8,0,197,3965
5895,8,1,197,4750
5896,9,0,197,4405
5897,9,1,197,4825
5898,10,0,197,4110
5899,10,1,197,4720
5900,11,0,197,3560
5901,11,1,197,4060
5902,12,0,197,3310
5903,12,1,197,3675
5904,13,0,197,2060
5905,13,1,197,2425
5906,14,0,197,1630
5907,14,1,197,1875
5908,15,0,197,1175
5909,15,1,197,1385
5910,1,0,198,10815
5911,1,1,198,10330
5912,2,0,198,3505
5913,2,1,198,3435
5914,3,0,198,2875
5915,3,1,198,2685
5916,4,0,198,2155
5917,4,1,198,2355
5918,5,0,198,2655
5919,5,1,198,2950
5920,6,0,198,3180
5921,6,1,198,3640
5922,7,0,198,3935
5923,7,1,198,4275
5924,8,0,198,4220
5925,8,1,198,4280
5926,9,0,198,4585
5927,9,1,198,4545
5928,10,0,198,3650
5929,10,1,198,3685
5930,11,0,198,2805
5931,11,1,198,2820
5932,12,0,198,2460
5933,12,1,198,2500
5934,13,0,198,1720
5935,13,1,198,1760
5936,14,0,198,1105
5937,14,1,198,1180
5938,15,0,198,690
5939,15,1,198,735
5940,1,0,199,7815
5941,1,1,199,7530
5942,2,0,199,3065
5943,2,1,199,2915
5944,3,0,199,3735
5945,3,1,199,3910
5946,4,0,199,3700
5947,4,1,199,3755
5948,5,0,199,3240
5949,5,1,199,3365
5950,6,0,199,2855
5951,6,1,199,3110
5952,7,0,199,2995
5953,7,1,199,3230
5954,8,0,199,3285
5955,8,1,199,3550
5956,9,0,199,3945
5957,9,1,199,4410
5958,10,0,199,3900
5959,10,1,199,4355
5960,11,0,199,3560
5961,11,1,199,4160
5962,12,0,199,3505
5963,12,1,199,4025
5964,13,0,199,2645
5965,13,1,199,3075
5966,14,0,199,1965
5967,14,1,199,2445
5968,15,0,199,1415
5969,15,1,199,2110
5970,1,0,200,6530
5971,1,1,200,6255
5972,2,0,200,2070
5973,2,1,200,2060
5974,3,0,200,2900
5975,3,1,200,3325
5976,4,0,200,4870
5977,4,1,200,5670
5978,5,0,200,5100
5979,5,1,200,5650
5980,6,0,200,3795
5981,6,1,200,4320
5982,7,0,200,3390
5983,7,1,200,3940
5984,8,0,200,3385
5985,8,1,200,3810
5986,9,0,200,3335
5987,9,1,200,3775
5988,10,0,200,2900
5989,10,1,200,3540
5990,11,0,200,2710
5991,11,1,200,3635
5992,12,0,200,2545
5993,12,1,200,3425
5994,13,0,200,2010
5995,13,1,200,2695
5996,14,0,200,1475
5997,14,1,200,2115
5998,15,0,200,1140
5999,15,1,200,1675
6000,1,0,201,8215
6001,1,1,201,8050
6002,2,0,201,2945
6003,2,1,201,2830
6004,3,0,201,3305
6005,3,1,201,3035
6006,4,0,201,3065
6007,4,1,201,2995
6008,5,0,201,3015
6009,5,1,201,3010
6010,6,0,201,2730
6011,6,1,201,2930
6012,7,0,201,2855
6013,7,1,201,2955
6014,8,0,201,3045
6015,8,1,201,3135
6016,9,0,201,3715
6017,9,1,201,4105
6018,10,0,201,4230
6019,10,1,201,4525
6020,11,0,201,4000
6021,11,1,201,4245
6022,12,0,201,3515
6023,12,1,201,3680
6024,13,0,201,2580
6025,13,1,201,2770
6026,14,0,201,1740
6027,14,1,201,2080
6028,15,0,201,1310
6029,15,1,201,1720
6030,1,0,202,5915
6031,1,1,202,5565
6032,2,0,202,2200
6033,2,1,202,2010
6034,3,0,202,2515
6035,3,1,202,2345
6036,4,0,202,2290
6037,4,1,202,2235
6038,5,0,202,2150
6039,5,1,202,2250
6040,6,0,202,2080
6041,6,1,202,2290
6042,7,0,202,2115
6043,7,1,202,2270
6044,8,0,202,2395
6045,8,1,202,2470
6046,9,0,202,2980
6047,9,1,202,3360
6048,10,0,202,3365
6049,10,1,202,3710
6050,11,0,202,3000
6051,11,1,202,3120
6052,12,0,202,2650
6053,12,1,202,2795
6054,13,0,202,1900
6055,13,1,202,2120
6056,14,0,202,1450
6057,14,1,202,1730
6058,15,0,202,1120
6059,15,1,202,1415
6060,1,0,203,7275
6061,1,1,203,7030
6062,2,0,203,3015
6063,2,1,203,2785
6064,3,0,203,3620
6065,3,1,203,3360
6066,4,0,203,3835
6067,4,1,203,3760
6068,5,0,203,3145
6069,5,1,203,3405
6070,6,0,203,2605
6071,6,1,203,2955
6072,7,0,203,2775
6073,7,1,203,3365
6074,8,0,203,3365
6075,8,1,203,4055
6076,9,0,203,4020
6077,9,1,203,4405
6078,10,0,203,3395
6079,10,1,203,4020
6080,11,0,203,3090
6081,11,1,203,3630
6082,12,0,203,2765
6083,12,1,203,3465
6084,13,0,203,2005
6085,13,1,203,2560
6086,14,0,203,1800
6087,14,1,203,2465
6088,15,0,203,1600
6089,15,1,203,2100
6090,1,0,204,9395
6091,1,1,204,8875
6092,2,0,204,3580
6093,2,1,204,3395
6094,3,0,204,4310
6095,3,1,204,4080
6096,4,0,204,3755
6097,4,1,204,3945
6098,5,0,204,3535
6099,5,1,204,3965
6100,6,0,204,3280
6101,6,1,204,3815
6102,7,0,204,3320
6103,7,1,204,3890
6104,8,0,204,3670
6105,8,1,204,4085
6106,9,0,204,4255
6107,9,1,204,4665
6108,10,0,204,3905
6109,10,1,204,4105
6110,11,0,204,3085
6111,11,1,204,3495
6112,12,0,204,2390
6113,12,1,204,2825
6114,13,0,204,1740
6115,13,1,204,2105
6116,14,0,204,1370
6117,14,1,204,1885
6118,15,0,204,1110
6119,15,1,204,1620
6120,1,0,205,9355
6121,1,1,205,8810
6122,2,0,205,3490
6123,2,1,205,3195
6124,3,0,205,4270
6125,3,1,205,3695
6126,4,0,205,3525
6127,4,1,205,3665
6128,5,0,205,3030
6129,5,1,205,3525
6130,6,0,205,2880
6131,6,1,205,3505
6132,7,0,205,2930
6133,7,1,205,3385
6134,8,0,205,3215
6135,8,1,205,3630
6136,9,0,205,3620
6137,9,1,205,3835
6138,10,0,205,3430
6139,10,1,205,3675
6140,11,0,205,2750
6141,11,1,205,3050
6142,12,0,205,2045
6143,12,1,205,2480
6144,13,0,205,1565
6145,13,1,205,1975
6146,14,0,205,1280
6147,14,1,205,1730
6148,15,0,205,1075
6149,15,1,205,1390
6150,1,0,206,7665
6151,1,1,206,7245
6152,2,0,206,3110
6153,2,1,206,3070
6154,3,0,206,3800
6155,3,1,206,3470
6156,4,0,206,3805
6157,4,1,206,3645
6158,5,0,206,3050
6159,5,1,206,3300
6160,6,0,206,2515
6161,6,1,206,2945
6162,7,0,206,2685
6163,7,1,206,3115
6164,8,0,206,3000
6165,8,1,206,3620
6166,9,0,206,3800
6167,9,1,206,4160
6168,10,0,206,3540
6169,10,1,206,3775
6170,11,0,206,3095
6171,11,1,206,3455
6172,12,0,206,2740
6173,12,1,206,2970
6174,13,0,206,1775
6175,13,1,206,1970
6176,14,0,206,1375
6177,14,1,206,1635
6178,15,0,206,990
6179,15,1,206,1255
6180,1,0,207,8380
6181,1,1,207,8010
6182,2,0,207,3650
6183,2,1,207,3455
6184,3,0,207,3960
6185,3,1,207,3705
6186,4,0,207,3385
6187,4,1,207,3405
6188,5,0,207,2960
6189,5,1,207,3150
6190,6,0,207,2665
6191,6,1,207,3025
6192,7,0,207,2725
6193,7,1,207,3325
6194,8,0,207,3140
6195,8,1,207,3760
6196,9,0,207,3815
6197,9,1,207,4340
6198,10,0,207,3665
6199,10,1,207,4165
6200,11,0,207,3335
6201,11,1,207,3630
6202,12,0,207,2880
6203,12,1,207,3160
6204,13,0,207,1965
6205,13,1,207,2295
6206,14,0,207,1305
6207,14,1,207,1480
6208,15,0,207,800
6209,15,1,207,965
6210,1,0,208,9495
6211,1,1,208,9180
6212,2,0,208,3530
6213,2,1,208,3210
6214,3,0,208,3625
6215,3,1,208,3365
6216,4,0,208,3225
6217,4,1,208,3410
6218,5,0,208,3330
6219,5,1,208,3775
6220,6,0,208,3355
6221,6,1,208,3910
6222,7,0,208,3475
6223,7,1,208,4045
6224,8,0,208,4070
6225,8,1,208,4245
6226,9,0,208,4650
6227,9,1,208,4700
6228,10,0,208,4110
6229,10,1,208,4260
6230,11,0,208,3330
6231,11,1,208,3485
6232,12,0,208,2530
6233,12,1,208,2810
6234,13,0,208,1570
6235,13,1,208,1945
6236,14,0,208,1125
6237,14,1,208,1540
6238,15,0,208,915
6239,15,1,208,1365
6240,1,0,209,10175
6241,1,1,209,9885
6242,2,0,209,3900
6243,2,1,209,3510
6244,3,0,209,3985
6245,3,1,209,3320
6246,4,0,209,3495
6247,4,1,209,3195
6248,5,0,209,3555
6249,5,1,209,3630
6250,6,0,209,3385
6251,6,1,209,3505
6252,7,0,209,3825
6253,7,1,209,3895
6254,8,0,209,4190
6255,8,1,209,4365
6256,9,0,209,5230
6257,9,1,209,5340
6258,10,0,209,4880
6259,10,1,209,5335
6260,11,0,209,4515
6261,11,1,209,4885
6262,12,0,209,4400
6263,12,1,209,4985
6264,13,0,209,3480
6265,13,1,209,3640
6266,14,0,209,2410
6267,14,1,209,2590
6268,15,0,209,1600
6269,15,1,209,1835
6270,1,0,210,7885
6271,1,1,210,7235
6272,2,0,210,3020
6273,2,1,210,2785
6274,3,0,210,3100
6275,3,1,210,3015
6276,4,0,210,2905
6277,4,1,210,2795
6278,5,0,210,2740
6279,5,1,210,2745
6280,6,0,210,2695
6281,6,1,210,2765
6282,7,0,210,2950
6283,7,1,210,3060
6284,8,0,210,3305
6285,8,1,210,3465
6286,9,0,210,4525
6287,9,1,210,4715
6288,10,0,210,4695
6289,10,1,210,5210
6290,11,0,210,4460
6291,11,1,210,5025
6292,12,0,210,4230
6293,12,1,210,4330
6294,13,0,210,3110
6295,13,1,210,3375
6296,14,0,210,2205
6297,14,1,210,2365
6298,15,0,210,1575
6299,15,1,210,1795
6300,1,0,211,3765
6301,1,1,211,3615
6302,2,0,211,1085
6303,2,1,211,1140
6304,3,0,211,4965
6305,3,1,211,5865
6306,4,0,211,12585
6307,4,1,211,13010
6308,5,0,211,11255
6309,5,1,211,10450
6310,6,0,211,6735
6311,6,1,211,5695
6312,7,0,211,4210
6313,7,1,211,3565
6314,8,0,211,3010
6315,8,1,211,2780
6316,9,0,211,2605
6317,9,1,211,2660
6318,10,0,211,2220
6319,10,1,211,2305
6320,11,0,211,1700
6321,11,1,211,1905
6322,12,0,211,1355
6323,12,1,211,1640
6324,13,0,211,895
6325,13,1,211,1135
6326,14,0,211,650
6327,14,1,211,800
6328,15,0,211,450
6329,15,1,211,605
6330,1,0,212,8355
6331,1,1,212,7980
6332,2,0,212,2965
6333,2,1,212,2695
6334,3,0,212,3005
6335,3,1,212,2860
6336,4,0,212,2690
6337,4,1,212,2780
6338,5,0,212,2635
6339,5,1,212,2730
6340,6,0,212,2555
6341,6,1,212,2695
6342,7,0,212,2720
6343,7,1,212,2955
6344,8,0,212,3060
6345,8,1,212,3210
6346,9,0,212,4150
6347,9,1,212,4330
6348,10,0,212,4390
6349,10,1,212,4455
6350,11,0,212,3835
6351,11,1,212,4035
6352,12,0,212,3610
6353,12,1,212,3765
6354,13,0,212,2585
6355,13,1,212,2740
6356,14,0,212,1825
6357,14,1,212,2040
6358,15,0,212,1230
6359,15,1,212,1565
6360,1,0,213,6580
6361,1,1,213,6445
6362,2,0,213,2470
6363,2,1,213,2435
6364,3,0,213,3255
6365,3,1,213,3165
6366,4,0,213,3185
6367,4,1,213,3180
6368,5,0,213,2870
6369,5,1,213,2845
6370,6,0,213,2570
6371,6,1,213,2655
6372,7,0,213,2545
6373,7,1,213,2625
